"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2018,12,128841734,23484098
2018,12,128841742,23484101
2018,12,128841860,23468909
2018,12,128836697,23468916
2018,12,128841923,23484136
2018,12,128841938,23484138
2018,18,128841604,23484061
2018,12,128836523,23468880
2018,12,128841666,23484077
2018,12,128836556,23484082
2018,12,128836688,23484135
2018,12,128826127,23468815
2018,12,128836385,23468857
2018,12,128841657,23468887
2018,12,128836581,23468898
2018,12,128841800,23484120
2018,12,128841910,23468915
2018,12,128843121,23484359
2018,10,136615845,25447845
2018,12,136632562,25458438
2018,20,136632949,25458506
2018,12,123634241,22259888
2018,20,123619668,22248803
2018,20,123651761,22261057
2018,9,123651835,22256375
2018,12,123630087,22255146
2018,12,123634443,22259908
2018,12,123638006,22255678
2018,12,123642776,22255685
2018,10,123638665,22260431
2018,12,123638945,22255839
2018,20,123638740,22260445
2018,12,123638753,22255813
2018,20,123638900,22255830
2018,20,123638957,22260476
2018,9,123665982,22262836
2018,20,123673613,22258621
2018,10,123666042,22262845
2018,10,123666038,22262844
2018,12,123673958,22258685
2018,12,123674146,22258702
2018,12,123674268,22258715
2018,12,123676553,22262915
2018,12,123674476,22258750
2018,12,123674485,22258752
2018,18,123674699,22258788
2018,18,123676841,22258789
2018,12,123674718,22258796
2018,12,123674797,22258808
2018,18,123677443,22263100
2018,10,123675475,22258949
2018,12,123677635,22258966
2018,9,123677669,22263146
2018,12,123677749,22263167
2018,12,123677912,22259012
2018,3,141865758,27504273
2018,3,141869365,27507898
2018,19,141869599,27511788
2018,19,141869598,27511787
2018,10,123629736,22259893
2018,12,123634343,22255075
2018,12,123622908,22248801
2018,12,123634456,22255097
2018,2,123634561,22255114
2018,2,123634591,22259933
2018,12,123630020,22255126
2018,12,123634672,22259938
2018,12,123630076,22259949
2018,12,123634762,22255154
2018,20,123637616,22255602
2018,12,123637685,22255613
2018,3,123637512,22260256
2018,12,123638495,22260405
2018,12,123643030,22260373
2018,12,123638397,22255736
2018,12,123643086,22260386
2018,12,123638464,22255744
2018,12,123643195,22260417
2018,12,123638563,22255773
2018,20,123643260,22255784
2018,3,128826016,23468802
2018,3,128835589,23468803
2018,12,128835846,23468814
2018,12,128835915,23483938
2018,12,128836152,23483940
2018,12,128841501,23484045
2018,12,128841789,23484117
2018,20,128837452,23469051
2018,12,128837738,23484455
2018,12,128837769,23469108
2018,12,128843757,23484470
2018,20,123619676,22248804
2018,12,123630013,22255125
2018,12,123629743,22259895
2018,12,123629751,22259897
2018,12,123629809,22259904
2018,4,123630359,22255208
2018,12,123634737,22259950
2018,12,123634736,22255147
2018,12,123634738,22255149
2018,3,123630359,22255207
2018,5,123630359,22255206
2018,12,123636129,22255362
2018,10,123637186,22255528
2018,12,123638499,22255752
2018,12,123642896,22260351
2018,12,123643087,22260387
2018,12,123638517,22255757
2018,12,123634694,22259946
2018,12,123634363,22259900
2018,12,123630082,22255144
2018,12,123634455,22259909
2018,12,123635122,22259979
2018,3,123619658,22253890
2018,12,123648072,22256647
2018,12,123638739,22255811
2018,20,123646557,22261027
2018,12,123643620,22260485
2018,12,123639470,22255931
2018,12,123644135,22260565
2018,12,123639582,22255953
2018,12,123644478,22260620
2018,12,123639712,22255987
2018,12,123644551,22255992
2018,12,123644640,22256003
2018,12,123650089,22261539
2018,3,123677727,22263161
2018,12,123650169,22257002
2018,20,123654423,22261551
2018,12,123654440,22257007
2018,12,123650213,22257010
2018,12,123646390,22256310
2018,12,123647115,22256454
2018,12,123646567,22261030
2018,12,123651607,22261035
2018,12,123646683,22256357
2018,20,123651717,22261053
2018,20,123651888,22256381
2018,12,123651894,22261079
2018,12,123651906,22261083
2018,12,123646923,22261087
2018,12,123652020,22261121
2018,12,123647075,22256444
2018,12,123652564,22261212
2018,12,123652054,22261130
2018,12,123647144,22256460
2018,12,123652082,22256467
2018,12,123647582,22256531
2018,12,123652772,22261269
2018,12,123649220,22256838
2018,10,123648181,22261276
2018,12,123652944,22261286
2018,2,123652967,22261289
2018,12,123648338,22261301
2018,12,123648505,22256708
2018,12,123648508,22256710
2018,12,123653180,22261328
2018,12,123674502,22262953
2018,12,123653371,22261361
2018,12,123648873,22256774
2018,12,123653513,22261389
2018,20,123649017,22256806
2018,12,123653608,22261413
2018,12,123649084,22256819
2018,12,123653619,22261416
2018,9,123649164,22261426
2018,20,123673696,22258627
2018,12,123673787,22258652
2018,12,123666108,22262854
2018,12,123649950,22261524
2018,12,123649969,22256970
2018,3,123681939,22259215
2018,12,123654345,22261535
2018,12,123650224,22257012
2018,9,123650277,22257019
2018,9,123684462,22269645
2018,12,123654504,22257023
2018,12,123650303,22261562
2018,18,123654511,22257025
2018,12,123654761,22261611
2018,12,123654530,22257031
2018,12,123655203,22257190
2018,20,123650570,22257078
2018,2,123650599,22257081
2018,12,123654786,22257082
2018,20,123673806,22258657
2018,12,123682616,22269357
2018,9,123676471,22258713
2018,20,123650883,22261659
2018,12,123650954,22257151
2018,20,123651071,22257170
2018,20,123651226,22261717
2018,12,123674273,22258717
2018,12,123651232,22261720
2018,12,123655270,22261719
2018,2,123651240,22261723
2018,2,123651239,22261722
2018,20,123655366,22257231
2018,12,123656402,22261739
2018,12,123656406,22261743
2018,12,123656504,22261756
2018,12,123677791,22263174
2018,18,123674654,22258774
2018,12,123676856,22258795
2018,12,123677260,22263058
2018,12,123677378,22263088
2018,18,123691345,22270004
2018,20,123681945,22263353
2018,12,123682672,22269362
2018,18,123677791,22263173
2018,12,123675795,22263179
2018,20,123675882,22263195
2018,20,123678011,22259035
2018,18,123678049,22263225
2018,20,123666773,22264354
2018,20,123678202,22259070
2018,20,123676166,22259071
2018,12,123676251,22259089
2018,12,123678327,22263262
2018,12,123681344,22259106
2018,20,123681378,22259116
2018,3,123681750,22264365
2018,12,123681751,22259175
2018,12,123681808,22259188
2018,12,123681865,22259199
2018,12,123678814,22259207
2018,12,123679064,22263407
2018,12,123679300,22263462
2018,12,123683165,22269421
2018,12,123679999,22263582
2018,12,123683258,22269441
2018,9,123680007,22263585
2018,9,123683262,22269442
2018,12,123680099,22269455
2018,12,123680155,22263613
2018,2,123683492,22269475
2018,12,123683577,22269500
2018,12,123680370,22269515
2018,12,123680511,22263688
2018,20,123683906,22269560
2018,12,123681246,22263836
2018,20,123681274,22263843
2018,12,123684682,22269685
2018,20,123686368,22263855
2018,20,123684701,22263861
2018,12,123684984,22269736
2018,12,123686623,22269743
2018,12,123685020,22269745
2018,12,123685143,22263922
2018,12,123686777,22263925
2018,12,123685179,22269769
2018,12,123685190,22269770
2018,12,123686803,22263931
2018,22,123685218,22263935
2018,3,123686928,22263954
2018,20,123685424,22269808
2018,12,123691362,22264172
2018,20,123685483,22263988
2018,20,123685515,22269835
2018,12,123685581,22269858
2018,12,123687190,22264034
2018,12,123685615,22264044
2018,20,123685662,22269882
2018,12,123685666,22264059
2018,2,123687327,22269896
2018,12,123685797,22264090
2018,12,123687420,22269920
2018,12,123687528,22264124
2018,12,123687554,22269946
2018,12,123687622,22269958
2018,3,123687624,22264135
2018,12,123687804,22264151
2018,18,123686252,22264152
2018,12,123686255,22269990
2018,9,123686282,22264159
2018,12,123687915,22270019
2018,12,123687928,22270024
2018,18,123687941,22270027
2018,12,123687970,22270033
2018,12,123687976,22270034
2018,12,123691594,22264214
2018,12,123691635,22264220
2018,12,123691638,22270065
2018,10,123691668,22270069
2018,19,123655675,22261798
2018,18,123656007,22261864
2018,9,123656771,22257318
2018,9,123656770,22257317
2018,9,123655725,22257316
2018,12,123655898,22261847
2018,12,123656969,22257362
2018,12,123657072,22261872
2018,18,123656071,22261880
2018,12,123657119,22257387
2018,12,123657468,22257431
2018,12,123679373,22263474
2018,12,123673370,22258593
2018,3,123673173,22262801
2018,12,123679384,22263481
2018,12,123674544,22258759
2018,12,123673949,22258683
2018,12,123676546,22262912
2018,12,123674305,22258721
2018,12,123674311,22258724
2018,12,123674427,22262937
2018,12,123676683,22262949
2018,9,123674535,22258757
2018,12,123674680,22258784
2018,12,123674726,22258798
2018,12,123674731,22258799
2018,12,123674810,22262998
2018,20,123674827,22258820
2018,12,123674829,22258821
2018,12,123674847,22258824
2018,12,123666684,22264338
2018,12,123677001,22263009
2018,12,123677047,22263019
2018,20,123675317,22258912
2018,12,123677120,22263026
2018,12,123677127,22258841
2018,12,123675075,22258861
2018,12,123675194,22258882
2018,12,123675224,22258889
2018,12,123677404,22258897
2018,12,123675265,22258899
2018,3,123675347,22263107
2018,9,123677513,22263114
2018,9,123675413,22258935
2018,12,123677524,22263116
2018,12,123677576,22263125
2018,12,123675529,22263132
2018,12,123677600,22258959
2018,20,123677782,22263171
2018,12,123678048,22263224
2018,9,123675752,22259000
2018,9,123677795,22263175
2018,12,123675861,22259010
2018,12,123675955,22259026
2018,12,123675968,22263213
2018,12,123675971,22259027
2018,18,123676096,22259056
2018,12,123666783,22259076
2018,12,123676184,22259077
2018,12,123676316,22263266
2018,18,123678343,22263269
2018,20,123678371,22263274
2018,12,123681442,22259127
2018,12,123684142,22269591
2018,20,123678618,22259161
2018,12,123680848,22269592
2018,20,123678669,22263318
2018,20,123678683,22263320
2018,20,123678713,22263327
2018,20,123681811,22259189
2018,9,123681820,22259190
2018,9,123681952,22259217
2018,12,123681951,22263356
2018,12,123678906,22263367
2018,20,123678981,22263379
2018,12,123682257,22269279
2018,2,123682300,22269286
2018,12,123679248,22269289
2018,12,123682341,22269292
2018,10,123679297,22263461
2018,20,123679745,22269392
2018,12,123683188,22269427
2018,12,123683402,22263604
2018,12,123683423,22269464
2018,9,123683431,22269466
2018,12,123683564,22269497
2018,12,123680430,22263668
2018,11,123680631,22263709
2018,12,123680741,22263727
2018,12,123680828,22269589
2018,12,123684458,22269644
2018,12,123681164,22269652
2018,12,123686363,22263854
2018,12,123687860,22264163
2018,12,123691384,22270023
2018,10,123691415,22264178
2018,12,123688090,22270050
2018,12,123688176,22264228
2018,12,128842863,23484308
2018,12,128837559,23469074
2018,12,128837567,23484405
2018,2,128837587,23469080
2018,12,128837614,23484417
2018,12,128843499,23484418
2018,12,128837710,23469095
2018,12,128837726,23469103
2018,12,128843705,23484456
2018,12,128843706,23484457
2018,12,128843783,23469112
2018,12,123637701,22255616
2018,12,123638014,22255679
2018,19,123643914,22260523
2018,18,123638431,22255741
2018,12,123643171,22260408
2018,12,123643730,22255869
2018,2,123643933,22260525
2018,12,123643907,22260521
2018,12,123639346,22260527
2018,12,123639344,22260526
2018,12,123657117,22257386
2018,20,123635125,22255201
2018,18,123656933,22257351
2018,12,123634227,22259884
2018,20,123634403,22255089
2018,9,123630055,22259940
2018,12,123636158,22255364
2018,12,123636195,22255366
2018,20,123638159,22255702
2018,20,123638919,22260467
2018,12,123639011,22255859
2018,12,123646705,22256359
2018,12,123651816,22261066
2018,12,123655937,22261850
2018,20,123656973,22257363
2018,10,123657179,22257395
2018,12,123657341,22257412
2018,9,123657372,22257418
2018,12,123674995,22263030
2018,12,123673379,22258595
2018,20,123673770,22258648
2018,2,123666248,22262884
2018,12,123676668,22262943
2018,12,123676783,22262967
2018,12,123674798,22258811
2018,12,123674819,22258816
2018,12,123674973,22263027
2018,12,123677671,22258974
2018,12,123677208,22263046
2018,20,123675073,22258858
2018,12,123675107,22263060
2018,3,123677287,22263066
2018,3,123675320,22258913
2018,12,123677446,22258916
2018,12,123677485,22263108
2018,12,123677560,22264347
2018,12,123677626,22258963
2018,20,123677875,22264349
2018,12,123677895,22263189
2018,12,123675891,22263198
2018,20,123677981,22263208
2018,12,123675998,22263216
2018,12,123676013,22259040
2018,12,123681777,22263321
2018,12,123678714,22263328
2018,12,123678727,22263331
2018,20,133704029,24674961
2018,18,133707479,24665929
2018,12,123600570,22247188
2018,12,123633810,22259827
2018,3,123646740,22256362
2018,12,123646741,22261058
2018,12,123634264,22255053
2018,18,123629737,22259894
2018,12,123629746,22255069
2018,12,123646799,22256371
2018,12,123646853,22261072
2018,12,123634643,22255127
2018,12,123630031,22259937
2018,12,123634654,22255131
2018,12,123634687,22255136
2018,10,123647148,22261135
2018,12,123635285,22255231
2018,12,123652065,22256463
2018,12,123638586,22255780
2018,12,123638004,22255677
2018,12,123642444,22255607
2018,9,123652345,22256521
2018,12,123647569,22256526
2018,12,123638595,22255783
2018,12,123642764,22260339
2018,12,123638155,22255701
2018,19,123643094,22260388
2018,20,123643528,22260469
2018,3,123638899,22255829
2018,12,123643747,22260497
2018,18,123639390,22255917
2018,12,123644536,22255991
2018,20,123652492,22256551
2018,12,123644541,22260633
2018,12,123639730,22260636
2018,20,123644601,22260641
2018,12,123652527,22261201
2018,20,123652553,22256563
2018,20,123647796,22256565
2018,12,123652559,22261210
2018,12,123648277,22261292
2018,12,123648208,22256658
2018,12,123648225,22261285
2018,12,123652920,22256662
2018,12,123648293,22256670
2018,12,123653011,22261298
2018,12,123648347,22261303
2018,12,123648349,22256685
2018,18,123653080,22256692
2018,12,123653095,22261315
2018,12,123653129,22256701
2018,10,123648452,22256700
2018,12,123653183,22261329
2018,12,123648578,22256723
2018,12,123653269,22261348
2018,12,123648620,22256733
2018,12,123648659,22256744
2018,12,123653330,22256751
2018,12,123653329,22256750
2018,12,123648733,22256756
2018,12,123648752,22256761
2018,12,123653391,22261364
2018,12,123648905,22261383
2018,12,123653496,22261384
2018,9,123648931,22261391
2018,12,123648945,22256790
2018,20,123653573,22261404
2018,18,123649061,22256815
2018,12,123653620,22261417
2018,12,123653636,22261421
2018,12,123649182,22256833
2018,12,123649290,22256853
2018,12,123643750,22260498
2018,12,123638941,22255837
2018,18,123638974,22255852
2018,12,123643614,22260483
2018,12,123639106,22260496
2018,12,123643777,22260500
2018,3,123643785,22260501
2018,12,123643960,22255909
2018,12,123639364,22255907
2018,12,123643955,22255908
2018,12,123639377,22260536
2018,9,123644033,22255926
2018,12,123639460,22255927
2018,12,123652970,22261290
2018,20,123644153,22260567
2018,20,123639733,22255994
2018,12,123644558,22260637
2018,12,123644639,22260644
2018,12,123639908,22256014
2018,11,123651073,22257171
2018,20,123654551,22261576
2018,20,123650725,22257102
2018,12,123655668,22261796
2018,20,123656733,22257311
2018,9,123655397,22257246
2018,9,123656407,22257247
2018,12,123655546,22261771
2018,12,123646518,22261012
2018,12,123651374,22256313
2018,12,123655581,22261778
2018,9,123646607,22261037
2018,12,123651543,22256335
2018,12,123646538,22261020
2018,12,123651595,22261032
2018,12,123651730,22256358
2018,9,123651771,22256364
2018,9,123651772,22261059
2018,18,123646800,22256372
2018,12,123651833,22256374
2018,12,123651873,22261075
2018,12,123646889,22261080
2018,12,123647124,22256458
2018,12,123647580,22261181
2018,20,123652529,22261202
2018,12,123648799,22256766
2018,12,123648816,22256768
2018,3,123653515,22261390
2018,12,123673739,22258637
2018,20,123673807,22258658
2018,12,123657569,22257442
2018,9,123675039,22258850
2018,12,123674255,22264328
2018,6,123674640,22258773
2018,12,123676811,22262969
2018,12,123674696,22258787
2018,18,123674705,22258791
2018,9,123676940,22262997
2018,12,123674812,22258815
2018,12,123674893,22263012
2018,18,123674907,22258830
2018,12,123673908,22258675
2018,12,123665791,22262806
2018,12,123682461,22263477
2018,6,123654230,22261519
2018,12,123654237,22256959
2018,9,123654239,22261521
2018,20,123654299,22256973
2018,12,123654337,22261534
2018,12,123679165,22263433
2018,18,123654475,22261559
2018,12,123654422,22261550
2018,12,123654445,22261556
2018,9,123654475,22257017
2018,12,123654503,22257022
2018,12,123650344,22257030
2018,20,123654544,22261572
2018,20,123650356,22257034
2018,12,123650363,22261575
2018,12,123650383,22261579
2018,12,123650410,22257044
2018,12,123654599,22261585
2018,12,123650638,22257086
2018,3,123650547,22257075
2018,12,123685524,22269842
2018,12,123650676,22257093
2018,12,123654858,22261623
2018,12,123650708,22257099
2018,20,123650726,22261633
2018,12,123656728,22257309
2018,12,123656065,22257385
2018,12,123656905,22257342
2018,20,123655872,22257350
2018,12,123657338,22257411
2018,20,123656280,22261911
2018,19,123650833,22257131
2018,12,123650834,22257130
2018,12,123654973,22261651
2018,20,123650950,22257150
2018,12,123650918,22257147
2018,12,123655056,22257152
2018,20,123650989,22261685
2018,20,123655061,22261676
2018,20,123650969,22261679
2018,12,123651132,22261705
2018,2,123651068,22261695
2018,20,123678605,22263306
2018,12,123651235,22261721
2018,19,123655252,22257208
2018,20,123651289,22257216
2018,12,123655428,22261749
2018,12,123656464,22257262
2018,20,123656438,22257254
2018,12,123656509,22257268
2018,19,123656518,22257270
2018,12,123656520,22257272
2018,12,123656538,22261758
2018,12,123656559,22261763
2018,20,123656563,22257277
2018,18,123656650,22257291
2018,12,123657554,22261934
2018,12,123679403,22263489
2018,12,123678199,22263244
2018,12,123674401,22258740
2018,9,123674469,22262948
2018,12,123676813,22262970
2018,12,123674668,22258781
2018,12,123674711,22258793
2018,18,123677068,22263023
2018,12,123678244,22263248
2018,20,123676260,22263253
2018,20,123676315,22259100
2018,12,123681482,22259137
2018,12,123678750,22259197
2018,12,123681902,22263342
2018,12,123681940,22263352
2018,12,123678841,22263357
2018,12,123681971,22259220
2018,2,123678864,22259223
2018,20,123682113,22259246
2018,9,123679081,22263411
2018,20,123679104,22263416
2018,12,123679117,22259269
2018,2,123682217,22263425
2018,20,123682234,22263430
2018,20,123682319,22263453
2018,12,123679301,22263463
2018,12,123682460,22263476
2018,12,123679440,22269341
2018,9,123682463,22263479
2018,9,123682460,22263475
2018,20,123682723,22269370
2018,3,123683134,22263563
2018,20,123679889,22263553
2018,12,123679946,22269419
2018,12,123679963,22269423
2018,18,123680037,22269446
2018,18,123683293,22269447
2018,12,123680065,22263596
2018,12,123680133,22263606
2018,12,123680147,22269465
2018,18,123683498,22263633
2018,12,123680231,22263631
2018,12,123683574,22269499
2018,18,123680338,22269510
2018,12,123683669,22269520
2018,12,123680414,22263662
2018,9,123680425,22263665
2018,12,123683718,22263666
2018,12,123683735,22263672
2018,12,123683757,22263675
2018,20,123680577,22263697
2018,12,123680840,22263742
2018,12,123680880,22263746
2018,12,123680936,22263761
2018,18,123681042,22263784
2018,20,123684394,22263788
2018,18,123681141,22263813
2018,12,123684512,22269655
2018,12,123681199,22263817
2018,20,123684556,22269663
2018,12,123684558,22263828
2018,12,123681236,22263831
2018,12,123681324,22269676
2018,20,123684733,22263867
2018,20,123684806,22263875
2018,12,123686482,22269714
2018,2,123684918,22269726
2018,20,123686576,22263893
2018,12,123685542,22269847
2018,12,123686705,22263914
2018,12,123686764,22263923
2018,12,123686775,22269765
2018,12,123685238,22269779
2018,12,123686955,22263956
2018,12,123685442,22269811
2018,20,123687074,22263990
2018,20,123687095,22264000
2018,12,123687099,22269834
2018,20,123685517,22269837
2018,20,123685528,22269843
2018,20,123687127,22264010
2018,20,123685561,22264017
2018,20,123687150,22269851
2018,20,123687164,22269853
2018,12,123687166,22269854
2018,20,123685579,22269856
2018,20,123685620,22269868
2018,12,123685628,22269869
2018,20,123687266,22269880
2018,12,123685661,22264058
2018,12,123685708,22264066
2018,12,123685711,22264068
2018,20,123687328,22269898
2018,12,123687326,22264070
2018,12,123685744,22269902
2018,20,123687385,22264087
2018,12,123687432,22269923
2018,20,123687454,22269930
2018,20,123687477,22264114
2018,20,123685892,22269938
2018,20,123687499,22264120
2018,2,123686318,22264165
2018,2,123686319,22269999
2018,20,123691366,22270018
2018,20,123687924,22270022
2018,20,123687950,22270028
2018,10,123691406,22264176
2018,12,123691466,22270039
2018,12,123688024,22264188
2018,12,123688025,22264189
2018,12,123688043,22264193
2018,12,123688052,22270044
2018,12,123691514,22264199
2018,12,123688154,22264218
2018,12,123691695,22264235
2018,12,123638942,22255838
2018,12,123643766,22260499
2018,12,123643570,22255849
2018,12,123643885,22260520
2018,12,123643883,22260519
2018,12,123643962,22255910
2018,20,123651880,22261077
2018,12,123646938,22261088
2018,12,123634548,22255109
2018,12,123634674,22259939
2018,20,123652403,22261182
2018,12,123644061,22260561
2018,12,123639190,22255880
2018,12,123638949,22255842
2018,12,123652912,22261284
2018,12,123652914,22256661
2018,12,123675038,22258849
2018,12,123675074,22258859
2018,12,123677365,22263084
2018,20,123677432,22258911
2018,20,123677431,22258909
2018,12,123675488,22258952
2018,12,123675516,22258955
2018,18,123675887,22259013
2018,10,123681348,22259107
2018,12,123676047,22263229
2018,12,123681403,22259120
2018,2,123681798,22259186
2018,20,123681524,22259144
2018,18,123678824,22263348
2018,12,123681883,22263340
2018,5,123682053,22259237
2018,12,123682160,22263408
2018,12,123679188,22263439
2018,20,123679353,22263471
2018,12,123679383,22269318
2018,12,123679714,22269386
2018,12,123680026,22263590
2018,12,123683383,22263601
2018,12,123683521,22263641
2018,12,123683551,22269494
2018,2,123683553,22269495
2018,12,123680341,22269511
2018,12,123680471,22263678
2018,14,123680592,22263702
2018,19,123681019,22263781
2018,20,123681027,22269621
2018,9,123681166,22269653
2018,12,123681193,22263816
2018,20,123686375,22263859
2018,9,123684694,22263860
2018,9,123684691,22263858
2018,12,123684729,22269697
2018,12,123684802,22269709
2018,12,123685153,22269764
2018,12,123686202,22269982
2018,18,123688014,22270038
2018,12,123652351,22261179
2018,12,123652548,22256562
2018,3,123647807,22256566
2018,18,123647809,22256567
2018,12,123647810,22256568
2018,12,123634251,22255051
2018,18,123629759,22255076
2018,12,123629983,22259929
2018,20,123648990,22256800
2018,12,123634598,22255120
2018,12,123634623,22255123
2018,12,123634653,22255130
2018,12,123630091,22255148
2018,12,123630097,22259951
2018,12,123652985,22256671
2018,12,123653015,22261299
2018,12,123648705,22256752
2018,12,123653365,22261360
2018,12,123653472,22261379
2018,12,123636197,22255367
2018,12,123637628,22255604
2018,12,123637631,22255606
2018,12,123642765,22255684
2018,12,123638742,22255812
2018,12,123642974,22260367
2018,12,123638393,22255735
2018,20,123643058,22260381
2018,12,123643091,22255740
2018,12,123638434,22255742
2018,2,123638576,22260423
2018,2,123638580,22260424
2018,12,123643230,22255779
2018,12,123638719,22255809
2018,18,123648901,22256781
2018,12,123648909,22256784
2018,12,123648935,22261392
2018,12,123649012,22256805
2018,20,123653600,22261411
2018,12,123653607,22261412
2018,12,123649876,22256956
2018,12,123654229,22261518
2018,12,123650926,22261665
2018,12,123650211,22257009
2018,20,123654976,22257132
2018,12,123619656,22248800
2018,12,123620683,22249065
2018,2,123624202,22249070
2018,12,123654298,22256972
2018,12,123650039,22256985
2018,12,123647105,22256450
2018,20,123651680,22261046
2018,20,123646530,22256334
2018,11,123634307,22255064
2018,12,123646689,22261050
2018,18,123651794,22256367
2018,12,123646785,22256368
2018,12,123646824,22261069
2018,20,123646867,22256377
2018,12,123651878,22256380
2018,12,123651898,22256383
2018,12,123634249,22259889
2018,12,123634332,22259896
2018,12,123634346,22259898
2018,12,123634356,22255077
2018,12,123629838,22255094
2018,12,123629984,22255116
2018,12,123629986,22259930
2018,2,123630068,22255139
2018,12,123634753,22255153
2018,12,123634757,22259953
2018,12,123635321,22255235
2018,18,123639715,22255990
2018,12,123650179,22257003
2018,12,123639926,22256017
2018,12,123631135,22260076
2018,12,123636162,22260079
2018,12,123631183,22255369
2018,12,123647145,22256462
2018,5,123646916,22256389
2018,12,123643037,22260375
2018,12,123638537,22260419
2018,12,123643100,22255743
2018,12,123639144,22255875
2018,12,123638556,22255767
2018,20,123638659,22255798
2018,20,123643363,22260441
2018,12,123639372,22260534
2018,12,123639389,22260537
2018,12,123643987,22260543
2018,2,123644029,22260554
2018,11,123644407,22260611
2018,12,123644484,22260621
2018,12,123650355,22257033
2018,12,123650404,22261584
2018,12,123652036,22261123
2018,12,123647156,22256465
2018,11,123647252,22256484
2018,12,123647587,22261183
2018,12,123648328,22256680
2018,12,123648137,22256651
2018,12,123648158,22256652
2018,2,123652887,22261280
2018,12,123653036,22261305
2018,12,123648410,22256693
2018,12,123653137,22261321
2018,12,123648497,22256706
2018,12,123653257,22261345
2018,18,123653266,22261347
2018,12,123648631,22256739
2018,12,123653284,22256738
2018,12,123653315,22261356
2018,12,123676775,22262966
2018,12,123648720,22256755
2018,12,123653387,22261363
2018,20,123648949,22256792
2018,12,123653696,22256832
2018,20,123653706,22256835
2018,12,123676480,22262907
2018,3,123673759,22262862
2018,12,123649814,22256949
2018,20,123649913,22256962
2018,12,123654287,22256971
2018,2,123650501,22257067
2018,20,123655150,22257172
2018,20,123650509,22257070
2018,12,123650534,22261607
2018,12,123654774,22261614
2018,12,123654854,22257095
2018,18,123654854,22257096
2018,18,123654865,22261625
2018,20,123656768,22257315
2018,20,123656838,22261827
2018,12,123655755,22261820
2018,12,123654989,22261657
2018,20,123650901,22257142
2018,10,123655001,22261661
2018,12,123655013,22261664
2018,10,123650949,22257149
2018,12,123650978,22261683
2018,12,123651185,22257198
2018,12,123656382,22257236
2018,10,123655245,22261715
2018,9,123655819,22261833
2018,20,123655264,22261718
2018,12,123656400,22257245
2018,12,123656433,22261748
2018,20,123655431,22257256
2018,12,123656447,22257258
2018,12,123656501,22261755
2018,12,123655525,22257280
2018,12,123656673,22257296
2018,9,123655887,22261845
2018,4,123655887,22261844
2018,12,123656965,22257361
2018,20,123657052,22257376
2018,19,123656992,22257368
2018,12,123656024,22261867
2018,12,123657071,22261871
2018,20,123657094,22257381
2018,12,123656072,22261881
2018,12,123657147,22257391
2018,12,123656198,22261898
2018,12,123657294,22257409
2018,12,123657562,22257440
2018,12,123674272,22258716
2018,12,123674301,22258719
2018,12,123666111,22262856
2018,9,123666651,22258730
2018,12,123676612,22262931
2018,12,123676855,22262977
2018,12,123674715,22258794
2018,12,123624192,22254128
2018,12,123620695,22254130
2018,3,123652031,22256447
2018,20,123646628,22261041
2018,12,123666669,22264334
2018,2,123651753,22261056
2018,12,123635279,22255229
2018,12,123634268,22255054
2018,12,123629712,22259891
2018,12,123630012,22255124
2018,12,123644672,22260652
2018,18,123643533,22260470
2018,12,123638541,22255760
2018,2,123646729,22256361
2018,12,123643226,22260422
2018,18,123638930,22260471
2018,12,123643902,22255900
2018,20,123655862,22261841
2018,12,123639409,22255921
2018,9,123644673,22260653
2018,12,123644554,22255995
2018,12,123654462,22261557
2018,9,123639821,22260651
2018,12,123650343,22261568
2018,19,123646858,22261073
2018,18,123647309,22256496
2018,12,123648299,22256672
2018,18,123674663,22258779
2018,12,123653283,22261350
2018,12,123648641,22256741
2018,9,123653394,22261365
2018,12,123653400,22261368
2018,20,123653450,22261374
2018,12,123648866,22261375
2018,20,123653655,22256828
2018,18,123649239,22256842
2018,12,123674682,22258785
2018,12,123649923,22256965
2018,12,123649954,22256967
2018,12,123650180,22257004
2018,10,123650362,22261573
2018,12,123650568,22257077
2018,12,123650579,22257080
2018,12,123654788,22257083
2018,9,123661372,22261918
2018,12,123650828,22261649
2018,3,123650859,22257137
2018,12,123654990,22261658
2018,3,123654988,22261656
2018,12,123650959,22257153
2018,12,123651023,22261689
2018,20,123656425,22257252
2018,20,123656994,22261854
2018,18,123655436,22257260
2018,20,123656483,22261752
2018,12,123656561,22261764
2018,12,123655564,22257285
2018,12,123655566,22257287
2018,12,123655583,22261780
2018,18,123656681,22257298
2018,12,123655619,22261789
2018,12,123655630,22261791
2018,12,123655998,22261862
2018,18,123657044,22257375
2018,12,123656047,22261873
2018,10,123656092,22261884
2018,9,123657473,22257432
2018,18,123657555,22257439
2018,12,123661436,22261937
2018,20,123673037,22258545
2018,20,123673740,22258638
2018,9,123673761,22258643
2018,9,123673762,22258644
2018,12,123673804,22258656
2018,2,123674432,22262939
2018,12,123666663,22264332
2018,12,123676703,22262955
2018,5,123676907,22262992
2018,3,123675010,22263033
2018,12,123674804,22258812
2018,12,123674822,22258817
2018,12,123676956,22263001
2018,12,123677711,22263159
2018,20,123666704,22258845
2018,10,123677184,22263039
2018,18,123677183,22263038
2018,12,123675057,22258857
2018,20,123675214,22258887
2018,12,123675228,22258892
