"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,113260597,100232173,1,5,13,"M",1,,13,0
2018,113257574,100229658,0,,,"",,,,
2018,113262068,100217946,0,,,"",,,,
2018,113262094,100229686,1,5,63,"M",1,,63,0
2018,113258338,100230270,0,,,"",,,,
2018,113258430,100230357,2,5,38,"M",1,,38,0
2018,113258403,100230326,3,5,37,"M",0,,37,0
2018,113258402,100230326,2,5,52,"M",1,,52,0
2018,113263025,100230350,2,5,31,"F",1,,31,0
2018,113263026,100230350,3,5,31,"M",1,,31,0
2018,113263126,100230420,0,,,"",,,,
2018,113258545,100230456,1,5,25,"F",2,,25,0
2018,113258520,100227113,1,4,,"M",2,,,
2018,113258528,100227121,1,5,17,"F",1,,17,0
2018,113258532,100230441,1,5,23,"M",1,,23,0
2018,113263173,100230451,2,4,,"U",0,,,
2018,113247285,100230461,2,5,57,"M",2,,57,0
2018,113258569,100227150,2,5,47,"F",2,,47,0
2018,113263215,100230489,2,5,26,"M",1,,26,0
2018,113258605,100230512,1,5,17,"F",1,,17,0
2018,113263258,100227199,2,4,,"U",0,,,
2018,113258634,100230538,2,4,,"U",0,,,
2018,113258651,100230552,2,4,,"U",0,,,
2018,113263301,100230565,2,5,16,"M",1,,16,0
2018,113258679,100230570,2,5,48,"M",1,,48,0
2018,113263321,100230575,2,5,19,"M",1,,19,0
2018,113258685,100227259,1,5,15,"M",1,,15,0
2018,113263335,100230580,2,5,14,"F",1,,14,0
2018,113263342,100230586,2,4,,"U",0,,,
2018,113247292,100230587,2,5,17,"M",0,,17,0
2018,113263345,100230587,4,5,17,"M",1,,17,0
2018,113247293,100230587,3,5,17,"M",4,,17,0
2018,113258703,100230599,3,5,17,"M",1,,17,0
2018,113258707,100227285,1,5,15,"M",1,,15,0
2018,113263421,100230648,2,4,,"U",0,,,
2018,113247298,100230650,4,5,14,"F",2,,14,0
2018,113263423,100230650,6,5,13,"F",1,,13,0
2018,113263422,100230650,5,5,13,"F",2,,13,0
2018,113263428,100227345,2,4,,"U",0,,,
2018,113263471,100227381,2,5,40,"M",1,,40,0
2018,113258808,100218008,1,5,21,"M",1,,21,0
2018,113263574,100218014,1,5,17,"M",1,,17,0
2018,113258820,100230701,1,5,21,"M",1,,21,0
2018,113263721,100230810,1,5,43,"M",1,,43,0
2018,113258966,100230819,0,,,"",,,,
2018,113263810,100230882,0,,,"",,,,
2018,113259032,100227659,0,,,"",,,,
2018,113259036,100230875,1,5,21,"F",3,,21,0
2018,113263815,100230884,0,,,"",,,,
2018,113263824,100232685,2,4,,"M",0,,,
2018,113259065,100232690,0,,,"",,,,
2018,113263836,100230897,1,5,30,"M",1,,30,0
2018,113259071,100232700,1,5,19,"M",1,,19,0
2018,113263845,100230912,1,5,38,"M",1,,38,0
2018,113259105,100232713,1,5,57,"M",1,,57,0
2018,113247329,100232805,1,5,20,"F",1,,20,0
2018,113259183,100218037,1,5,34,"F",1,,34,0
2018,113259229,100231037,1,5,25,"M",3,,25,0
2018,113247336,100231041,1,5,63,"M",1,,63,0
2018,113259232,100231044,0,,,"",,,,
2018,113264092,100231089,1,5,27,"M",1,,27,0
2018,113259283,100231093,1,5,16,"F",1,,16,0
2018,113264166,100232954,1,5,27,"F",1,,27,0
2018,113264140,100231127,0,,,"",,,,
2018,113264191,100232970,4,5,31,"F",1,,31,0
2018,113264196,100231175,2,5,17,"F",1,,17,0
2018,113247345,100232977,3,5,37,"M",2,,37,0
2018,113264205,100231185,0,,,"",,,,
2018,113259431,100231220,0,,,"",,,,
2018,113264304,100231287,1,5,18,"M",1,,18,0
2018,113264330,100233106,0,,,"",,,,
2018,113259597,100231327,1,5,27,"F",1,,27,0
2018,113264373,100233143,1,4,,"U",0,,,
2018,113264446,100231390,1,5,26,"M",1,,26,0
2018,113264459,100231401,0,,,"",,,,
2018,113264474,100231409,3,5,20,"M",1,,20,0
2018,113264588,100231502,1,5,19,"M",2,,19,0
2018,113259807,100233378,1,4,,"U",0,,,
2018,113247378,100233373,1,4,,"U",0,,,
2018,113264675,100231557,1,4,,"U",0,,,
2018,113264688,100231563,1,5,20,"M",0,,20,0
2018,113264814,100233526,1,5,40,"M",1,,40,0
2018,113259933,100231633,1,5,47,"M",1,,47,0
2018,113264859,100231645,0,,,"",,,,
2018,113259977,100231658,1,5,41,"F",1,,41,0
2018,113259978,100231658,2,5,40,"M",1,,40,0
2018,113264899,100231671,1,5,28,"F",1,,28,0
2018,113260021,100231694,0,,,"",,,,
2018,113264936,100233634,0,,,"",,,,
2018,113264940,100231715,0,,,"",,,,
2018,113260052,100231724,1,5,37,"F",1,,37,0
2018,113264961,100231724,2,4,,"M",0,,,
2018,113260078,100231741,0,,,"",,,,
2018,113260086,100231753,0,,,"",,,,
2018,113265033,100231785,1,5,28,"M",1,,28,0
2018,113265037,100233731,1,5,55,"F",1,,55,0
2018,113265092,100233772,1,5,34,"F",0,,34,0
2018,113260205,100233783,1,5,35,"M",1,,35,0
2018,113265119,100231847,1,5,29,"F",1,,29,0
2018,113265135,100231857,1,5,33,"M",1,,33,0
2018,113265138,100231861,2,5,42,"F",1,,42,0
2018,113260243,100231876,1,5,12,"M",1,,12,0
2018,113260261,100231893,2,5,30,"M",1,,30,0
2018,113265154,100231893,1,5,28,"F",3,,28,0
2018,113265168,100231903,1,5,24,"M",1,,24,0
2018,113265225,100231947,3,5,22,"M",1,,22,0
2018,113265230,100233890,1,5,55,"M",1,,55,0
2018,113260340,100231962,1,5,38,"M",1,,38,0
2018,113265248,100231972,1,5,22,"M",1,,22,0
2018,113260368,100231983,1,5,49,"F",1,,49,0
2018,113265266,100231998,1,5,20,"F",1,,20,0
2018,113265280,100233949,0,,,"",,,,
2018,113260428,100233968,1,5,30,"M",1,,30,0
2018,113260427,100233968,2,5,27,"M",1,,27,0
2018,113260450,100233981,0,,,"",,,,
2018,113260466,100233995,0,,,"",,,,
2018,113265353,100232070,3,5,31,"M",1,,31,0
2018,113265352,100232070,4,5,64,"F",1,,64,0
2018,113260498,100232079,2,5,22,"M",1,,22,0
2018,113260510,100232093,1,5,22,"F",2,,22,0
2018,113265390,100232099,1,5,34,"M",1,,34,0
2018,113260624,100232199,0,,,"",,,,
2018,113265505,100232193,1,5,47,"M",1,,47,0
2018,113260627,100232205,0,,,"",,,,
2018,113265548,100232225,0,,,"",,,,
2018,113265553,100234184,0,,,"",,,,
2018,113265559,100234194,1,5,90,"F",1,,90,0
2018,113265600,100234230,0,,,"",,,,
2018,113260726,100232295,0,,,"",,,,
2018,113260871,100232414,2,5,28,"F",1,,28,0
2018,113260876,100234361,1,5,26,"F",1,,26,0
2018,113265865,100232494,0,,,"",,,,
2018,113265923,100234493,0,,,"",,,,
2018,113261091,100232611,1,5,19,"M",1,,19,0
2018,113265935,100232546,1,5,59,"M",1,,59,0
2018,113261058,100232572,1,5,35,"M",1,,35,0
2018,113261067,100232591,1,5,47,"M",1,,47,0
2018,113266037,100234582,0,,,"",,,,
2018,113261130,100234603,1,5,37,"F",1,,37,0
2018,113261143,100234610,2,5,29,"M",1,,29,0
2018,113261142,100234610,1,5,26,"F",1,,26,0
2018,113266190,100237731,0,,,"",,,,
2018,113266203,100237744,0,,,"",,,,
2018,113261184,100234645,1,5,41,"M",1,,41,0
2018,113266251,100234761,1,5,44,"M",1,,44,0
2018,113266219,100237753,1,5,30,"M",1,,30,0
2018,113261330,100234786,1,5,27,"M",1,,27,0
2018,113261334,100234786,2,5,27,"M",1,,27,0
2018,113266297,100237803,1,5,34,"M",1,,34,0
2018,113261364,100237830,5,4,,"M",1,,,
2018,113266336,100237830,4,4,,"M",1,,,
2018,113261376,100237835,1,5,19,"M",1,,19,0
2018,113261393,100237853,1,5,27,"M",1,,27,0
2018,113266396,100237880,1,4,,"U",0,,,
2018,113261416,100237885,1,5,20,"F",1,,20,0
2018,113266403,100234864,1,4,,"U",0,,,
2018,113266516,100237973,1,5,50,"F",1,,50,0
2018,113266482,100237942,0,,,"",,,,
2018,113261695,100235103,0,,,"",,,,
2018,113261528,100237968,1,5,39,"M",1,,39,0
2018,113266522,100234960,0,,,"",,,,
2018,113266552,100237996,0,,,"",,,,
2018,113261582,100235006,0,,,"",,,,
2018,113261591,100238014,0,,,"",,,,
2018,113266587,100238016,0,,,"",,,,
2018,113266607,100238033,1,5,56,"M",1,,56,0
2018,114724614,101511392,1,5,36,"M",1,,36,0
2018,114719664,101506376,1,5,23,"M",1,,23,0
2018,114724619,101506376,2,5,20,"F",1,,20,0
2018,114724629,101511402,0,,,"",,,,
2018,114724637,101506385,1,5,55,"F",1,,55,0
2018,114724639,101511414,1,5,19,"M",1,,19,0
2018,114724655,101506394,2,5,59,"F",0,,59,0
2018,114714673,101506394,1,4,,"U",0,,,
2018,114719687,101511423,1,4,,"U",0,,,
2018,114724656,101501401,1,5,33,"F",1,,33,0
2018,114724661,101501406,1,4,,"U",0,,,
2018,114720913,101502270,1,5,34,"M",0,,34,0
2018,114716052,101507591,1,5,65,"F",1,,65,0
2018,114725743,101507626,2,5,30,"M",1,,30,0
2018,114725742,101507626,1,5,24,"M",1,,24,0
2018,114716097,101512481,1,5,23,"F",0,,23,0
2018,114720980,101512492,2,5,30,"M",1,,30,0
2018,114725786,101502340,1,5,31,"M",1,,31,0
2018,114725800,101507687,0,,,"",,,,
2018,114721054,101502360,0,,,"",,,,
2018,114725823,101502374,0,,,"",,,,
2018,114716228,101502380,0,,,"",,,,
2018,114716249,101502400,1,5,15,"F",1,,15,0
2018,114725858,101502412,1,5,48,"M",1,,48,0
2018,114725871,101502427,1,5,36,"F",1,,36,0
2018,114725879,101507781,1,5,20,"F",1,,20,0
2018,114716319,101502471,0,,,"",,,,
2018,114725963,101502507,2,5,18,"M",1,,18,0
2018,114716364,101502511,3,5,38,"M",2,,38,0
2018,114721177,101512666,1,5,42,"M",1,,42,0
2018,114721210,101502559,4,5,46,"F",1,,46,0
2018,114721236,101512703,0,,,"",,,,
2018,114716474,101502612,1,5,16,"M",1,,16,0
2018,114726079,101512748,0,,,"",,,,
2018,114721288,101512759,0,,,"",,,,
2018,114721291,101502643,0,,,"",,,,
2018,114726160,101502686,1,5,36,"F",1,,36,0
2018,114726165,101502691,0,,,"",,,,
2018,114726283,101502770,2,5,36,"M",1,,36,0
2018,114721422,101512886,2,4,,"U",0,,,
2018,114716634,101512896,2,5,41,"M",1,,41,0
2018,114726314,101502801,2,5,32,"M",1,,32,0
2018,114726351,101502830,2,4,,"U",0,,,
2018,114726368,101512939,1,5,20,"F",1,,20,0
2018,114716690,101502852,2,4,,"U",0,,,
2018,114721480,101502854,2,4,,"U",0,,,
2018,114726404,101502867,2,5,34,"M",1,,34,0
2018,114721506,101502877,5,5,35,"M",1,,35,0
2018,114726454,101502906,1,5,22,"M",1,,22,0
2018,114726477,101502929,2,5,17,"M",1,,17,0
2018,114716768,101513013,2,5,20,"M",2,,20,0
2018,114716767,101513013,1,5,20,"M",2,,20,0
2018,114721576,101513013,3,5,21,"F",2,,21,0
2018,114716773,101502950,0,,,"",,,,
2018,114716801,101502977,1,5,24,"M",3,,24,0
2018,114726540,101508239,1,5,32,"M",1,,32,0
2018,114726541,101508239,2,5,30,"M",1,,30,0
2018,114721640,101508254,0,,,"",,,,
2018,114726565,101503024,1,5,45,"M",1,,45,0
2018,114726581,101513082,1,5,24,"M",1,,24,0
2018,114716890,101503054,0,,,"",,,,
2018,114721689,101508334,0,,,"",,,,
2018,114716918,101503103,0,,,"",,,,
2018,114716938,101503118,0,,,"",,,,
2018,114726689,101508351,0,,,"",,,,
2018,114726696,101503138,0,,,"",,,,
2018,114726714,101503149,1,5,57,"M",1,,57,0
2018,114726770,101513193,1,5,21,"F",1,,21,0
2018,114726776,101503196,0,,,"",,,,
2018,114717020,101503206,1,5,38,"M",1,,38,0
2018,114726808,101503218,0,,,"",,,,
2018,114726820,101513225,0,,,"",,,,
2018,114717040,101503240,2,5,29,"M",1,,29,0
2018,114726831,101503246,0,,,"",,,,
2018,114726835,101508455,1,5,20,"M",0,,20,0
2018,114717470,101503646,0,,,"",,,,
2018,114717484,101508794,1,5,26,"F",1,,26,0
2018,114727362,101503671,0,,,"",,,,
2018,114727370,101503674,1,5,19,"M",1,,19,0
2018,114717522,101503718,0,,,"",,,,
2018,114722328,101503732,1,5,29,"M",1,,29,0
2018,113261834,100238210,1,4,,"U",0,,,
2018,113266818,100235240,1,5,36,"M",1,,36,0
2018,113261859,100235247,1,5,17,"M",2,,17,0
2018,113266917,100235308,1,5,45,"M",1,,45,0
2018,113266935,100238298,0,,,"",,,,
2018,113271978,100238357,2,5,17,"M",2,,17,0
2018,113267004,100238357,1,5,17,"M",1,,17,0
2018,113267064,100235421,0,,,"",,,,
2018,113267105,100238427,1,5,17,"F",1,,17,0
2018,113267129,100238447,2,5,21,"M",1,,21,0
2018,113269008,100240064,0,,,"",,,,
2018,113272101,100238464,2,5,28,"M",1,,28,0
2018,113267199,100238514,2,5,53,"M",1,,53,0
2018,113267198,100238514,1,5,46,"F",1,,46,0
2018,113272303,100238625,1,5,17,"M",2,,17,0
2018,113272310,100238633,0,,,"",,,,
2018,113272235,100238569,0,,,"",,,,
2018,113272265,100238592,1,5,36,"M",1,,36,0
2018,113267350,100238652,0,,,"",,,,
2018,113267361,100238663,1,5,28,"F",1,,28,0
2018,113272361,100238675,1,5,28,"M",1,,28,0
2018,113272476,100238774,1,5,34,"M",2,,34,0
2018,113272486,100235771,1,5,31,"F",1,,31,0
2018,113267519,100235785,1,5,26,"M",1,,26,0
2018,113267537,100238806,1,5,38,"M",1,,38,0
2018,113272502,100238806,2,5,32,"M",1,,32,0
2018,113272514,100235806,1,5,13,"M",1,,13,0
2018,113267560,100238823,2,5,23,"F",1,,23,0
2018,113267594,100238854,3,5,21,"M",3,,21,0
2018,113267601,100235847,3,5,25,"M",1,,25,0
2018,113272572,100238880,0,,,"",,,,
2018,113267663,100235891,1,5,61,"M",1,,61,0
2018,113267843,100236014,1,4,,"U",0,,,
2018,113267716,100238928,1,5,40,"M",1,,40,0
2018,113272798,100239074,1,5,20,"F",1,,20,0
2018,113272794,100236035,0,,,"",,,,
2018,113272828,100236068,2,5,28,"F",2,,28,0
2018,113272827,100236068,1,5,26,"F",2,,26,0
2018,113272840,100236078,0,,,"",,,,
2018,113267921,100239117,1,5,24,"F",1,,24,0
2018,113267967,100239144,0,,,"",,,,
2018,113272930,100239158,1,5,64,"M",4,,64,0
2018,113272955,100239178,1,5,38,"M",1,,38,0
2018,113268023,100236181,1,5,16,"M",1,,16,0
2018,113268024,100236181,2,5,16,"M",1,,16,0
2018,113272977,100239192,1,5,43,"M",1,,43,0
2018,113268039,100239205,1,5,15,"M",1,,15,0
2018,113272990,100239205,2,5,16,"M",1,,16,0
2018,113273036,100239237,1,5,15,"M",1,,15,0
2018,113273046,100236245,0,,,"",,,,
2018,113273066,100239255,2,5,45,"M",1,,45,0
2018,113273064,100239255,1,5,30,"F",1,,30,0
2018,113273104,100239288,1,4,,"U",0,,,
2018,113268126,100239288,2,5,20,"M",2,,20,0
2018,113268174,100239329,0,,,"",,,,
2018,113273160,100239338,1,5,28,"M",1,,28,0
2018,113273181,100239353,1,5,28,"F",1,,28,0
2018,113268231,100239388,1,5,36,"M",1,,36,0
2018,113273236,100239412,1,5,8,"M",1,,8,0
2018,113273235,100239412,2,4,,"M",1,,,
2018,113273273,100236402,0,,,"",,,,
2018,113273335,100239482,0,,,"",,,,
2018,113273409,100236510,0,,,"",,,,
2018,113273449,100236542,2,5,40,"M",1,,40,0
2018,113273470,100236559,0,,,"",,,,
2018,113268457,100239592,2,5,27,"M",1,,27,0
2018,113273386,100239528,0,,,"",,,,
2018,113273435,100239556,0,,,"",,,,
2018,113268460,100236569,1,5,37,"M",0,,37,0
2018,113273499,100239611,1,5,57,"M",1,,57,0
2018,113273541,100236626,1,5,25,"M",1,,25,0
2018,113268561,100236651,2,5,14,"M",2,,14,0
2018,113268583,100239700,1,5,48,"M",1,,48,0
2018,113273596,100236684,0,,,"",,,,
2018,113268608,100239724,1,5,22,"F",1,,22,0
2018,113273665,100239779,0,,,"",,,,
2018,113268710,100239807,0,,,"",,,,
2018,113273724,100239827,1,5,33,"M",1,,33,0
2018,113273741,100236811,1,5,32,"M",2,,32,0
2018,113268799,100239882,4,5,50,"M",1,,50,0
2018,113273808,100239908,1,5,58,"M",1,,58,0
2018,113273823,100239917,0,,,"",,,,
2018,113268841,100239931,1,5,23,"M",1,,23,0
2018,113273842,100236893,0,,,"",,,,
2018,113273876,100239961,0,,,"",,,,
2018,113273899,100236941,1,5,38,"M",2,,38,0
2018,113273896,100236941,5,5,22,"F",1,,22,0
2018,113273895,100236941,6,5,23,"F",1,,23,0
2018,113273929,100240003,5,5,23,"F",1,,23,0
2018,113268922,100240003,1,5,19,"M",1,,19,0
2018,113268938,100240022,0,,,"",,,,
2018,113274040,100237053,2,5,35,"M",2,,35,0
2018,113274039,100237053,1,4,,"M",1,,,
2018,113274049,100237058,0,,,"",,,,
2018,113269025,100240070,1,5,17,"M",1,,17,0
2018,113269051,100237064,1,5,23,"F",1,,23,0
2018,113269063,100240109,0,,,"",,,,
2018,113269079,100240126,1,5,32,"F",3,,32,0
2018,113269108,100237119,1,5,42,"M",1,,42,0
2018,113269124,100237139,1,5,38,"M",1,,38,0
2018,113269138,100237145,0,,,"",,,,
2018,113269144,100237152,1,5,24,"F",1,,24,0
2018,113269174,100237177,1,5,32,"M",3,,32,0
2018,113269207,100237196,1,5,41,"M",1,,41,0
2018,113274264,100240272,1,5,33,"M",1,,33,0
2018,113274274,100240279,1,5,27,"F",1,,27,0
2018,113274307,100240311,0,,,"",,,,
2018,113274312,100237281,0,,,"",,,,
2018,113269341,100240328,0,,,"",,,,
2018,113269355,100240343,2,5,19,"M",1,,19,0
2018,113269378,100240366,0,,,"",,,,
2018,113274387,100237349,1,5,13,"F",1,,13,0
2018,113274400,100240379,0,,,"",,,,
2018,113274409,100240385,2,5,30,"M",1,,30,0
2018,113274412,100240385,3,5,49,"M",1,,49,0
2018,113274408,100240385,1,5,21,"M",1,,21,0
2018,113274454,100237398,2,5,63,"M",1,,63,0
2018,113274472,100237415,0,,,"",,,,
2018,113274499,100240450,2,5,15,"F",1,,15,0
2018,113269470,100240450,3,5,15,"F",1,,15,0
2018,113274498,100240450,1,5,16,"F",1,,16,0
2018,113274511,100237451,3,5,41,"M",1,,41,0
2018,113274537,100240478,0,,,"",,,,
2018,113274545,100237483,0,,,"",,,,
2018,113274583,100240517,0,,,"",,,,
2018,113274609,100237523,0,,,"",,,,
2018,113274614,100240537,2,5,33,"M",1,,33,0
2018,113274622,100237532,0,,,"",,,,
2018,113216249,100191074,1,5,19,"M",2,,19,0
2018,113216247,100191074,2,5,19,"M",2,,19,0
2018,113218154,100191110,0,,,"",,,,
2018,113218136,100191100,4,5,55,"F",1,,55,0
2018,113218233,100191168,1,5,13,"F",1,,13,0
2018,113219071,100196061,1,5,25,"M",1,,25,0
2018,113222057,100196108,2,4,,"F",1,,,
2018,113220219,100196995,2,5,16,"M",1,,16,0
2018,113220551,100197712,2,5,21,"F",1,,21,0
2018,113223221,100197712,1,5,29,"F",1,,29,0
2018,113223321,100197389,1,5,25,"F",1,,25,0
2018,113223726,100198170,3,5,16,"M",1,,16,0
2018,113223780,100202833,1,5,33,"F",1,,33,0
2018,113223871,100202934,1,5,32,"M",1,,32,0
2018,113223937,100202999,2,5,30,"M",1,,30,0
2018,113223875,100198292,1,5,22,"M",3,,22,0
2018,113221412,100202993,0,,,"",,,,
2018,113221417,100202999,1,5,38,"M",1,,38,0
2018,113221442,100198358,2,5,21,"M",1,,21,0
2018,113221444,100198358,3,5,18,"M",1,,18,0
2018,113221487,100198399,0,,,"",,,,
2018,113221538,100198437,1,5,25,"F",1,,25,0
2018,113224133,100198512,2,5,29,"F",1,,29,0
2018,113224057,100203113,0,,,"",,,,
2018,113221712,100203245,1,5,20,"F",1,,20,0
2018,113224135,100198512,1,5,30,"M",1,,30,0
2018,113224147,100198521,1,5,27,"M",1,,27,0
2018,113224185,100203267,1,4,,"U",0,,,
2018,113207023,100184967,0,,,"",,,,
2018,113207030,100182078,0,,,"",,,,
2018,113206540,100184987,1,5,19,"M",1,,19,0
2018,113206545,100184995,2,5,18,"M",1,,18,0
2018,113206544,100184995,1,5,18,"M",1,,18,0
2018,113236524,100209593,1,5,25,"M",1,,25,0
2018,113236529,100209601,1,5,25,"M",1,,25,0
2018,113236530,100209601,2,5,43,"F",1,,43,0
2018,113239565,100209613,1,5,23,"M",1,,23,0
2018,113239672,100209719,1,5,20,"M",1,,20,0
2018,113236603,100209672,0,,,"",,,,
2018,113236569,100209636,1,5,33,"M",1,,33,0
2018,113236574,100209640,1,5,33,"M",1,,33,0
2018,113239627,100209677,1,5,17,"F",1,,17,0
2018,113236872,100215201,1,5,34,"M",1,,34,0
2018,113239766,100215107,1,5,35,"M",1,,35,0
2018,113236825,100209839,4,5,57,"M",1,,57,0
2018,113236832,100209845,0,,,"",,,,
2018,113215335,100190281,0,,,"",,,,
2018,113242185,100215505,0,,,"",,,,
2018,113239855,100215189,1,5,16,"M",1,,16,0
2018,113241996,100209982,1,5,55,"M",1,,55,0
2018,113217297,100190576,1,5,28,"F",1,,28,0
2018,113217196,100194392,2,5,21,"F",1,,21,0
2018,113217195,100194392,1,5,21,"M",1,,21,0
2018,113217260,100190561,0,,,"",,,,
2018,113217446,100190662,0,,,"",,,,
2018,113217294,100194480,1,5,19,"M",1,,19,0
2018,113239994,100215319,0,,,"",,,,
2018,113217373,100190624,1,5,20,"M",1,,20,0
2018,113215719,100190624,2,5,27,"M",1,,27,0
2018,113217709,100190817,1,5,23,"F",1,,23,0
2018,113217748,100194876,1,5,46,"M",1,,46,0
2018,113217554,100194698,1,5,6,"M",1,,6,0
2018,113215895,100194724,0,,,"",,,,
2018,113217617,100194762,0,,,"",,,,
2018,113217692,100190808,0,,,"",,,,
2018,113240011,100209998,0,,,"",,,,
2018,113242012,100215336,0,,,"",,,,
2018,113240106,100215417,0,,,"",,,,
2018,113242084,100210063,2,5,70,"M",1,,70,0
2018,113240113,100210063,1,5,46,"F",1,,46,0
2018,113216237,100191066,0,,,"",,,,
2018,113240126,100210072,1,5,16,"M",1,,16,0
2018,113218089,100195210,1,5,24,"M",1,,24,0
2018,113218102,100191077,1,5,43,"M",1,,43,0
2018,113218108,100191083,1,5,16,"M",1,,16,0
2018,113218111,100191088,2,5,21,"M",1,,21,0
2018,113216260,100191088,1,5,19,"F",1,,19,0
2018,113240139,100210079,2,5,20,"F",1,,20,0
2018,113216382,100191196,0,,,"",,,,
2018,113221331,100202925,1,5,30,"F",1,,30,0
2018,113223915,100198316,1,5,16,"M",1,,16,0
2018,113221414,100202997,3,5,17,"M",1,,17,0
2018,113223933,100202997,2,5,18,"M",1,,18,0
2018,113221424,100203005,2,5,39,"F",2,,39,0
2018,113223957,100203013,0,,,"",,,,
2018,113240140,100210079,3,4,,"F",0,,,
2018,113224001,100198400,0,,,"",,,,
2018,113224007,100203059,0,,,"",,,,
2018,113221511,100198420,0,,,"",,,,
2018,113240137,100210079,1,5,44,"F",1,,44,0
2018,113242105,100215447,0,,,"",,,,
2018,113240153,100210090,0,,,"",,,,
2018,113240160,100210095,1,5,23,"M",1,,23,0
2018,113240177,100210105,0,,,"",,,,
2018,113242162,100215484,0,,,"",,,,
2018,113242169,100215490,0,,,"",,,,
2018,113242180,100210137,1,5,18,"M",1,,18,0
2018,113240214,100215511,0,,,"",,,,
2018,113242217,100210159,1,5,19,"M",1,,19,0
2018,113240244,100210162,0,,,"",,,,
2018,113240271,100210177,1,5,39,"M",1,,39,0
2018,113242280,100215590,1,5,27,"M",1,,27,0
2018,113240334,100210219,1,5,77,"M",1,,77,0
2018,113240357,100210236,1,5,55,"F",1,,55,0
2018,113240371,100210251,0,,,"",,,,
2018,113240379,100210265,1,5,28,"M",1,,28,0
2018,113242369,100210280,3,5,15,"F",1,,15,0
2018,113242366,100210280,1,5,26,"M",1,,26,0
2018,113242367,100210280,2,5,17,"F",1,,17,0
2018,113242382,100210290,2,5,53,"M",1,,53,0
2018,113242380,100210290,1,5,35,"F",1,,35,0
2018,113242390,100210298,0,,,"",,,,
2018,115287686,101990667,0,,,"",,,,
2018,115294720,101993948,1,5,30,"F",3,,30,0
2018,115287710,101990688,1,5,20,"F",1,,20,0
2018,115287721,101993963,1,4,,"M",0,,,
2018,115294738,101990701,1,4,,"F",0,,,
2018,115294752,101990711,1,5,44,"M",1,,44,0
2018,115294764,101990734,1,4,,"U",0,,,
2018,115287795,101994016,1,4,,"F",0,,,
2018,115291000,101990785,1,5,37,"M",1,,37,0
2018,115287924,101990898,0,,,"",,,,
2018,115291085,101990901,0,,,"",,,,
2018,115294923,101996685,1,5,52,"M",1,,52,0
2018,115287956,101990928,1,5,18,"M",1,,18,0
2018,115291096,101990939,1,5,19,"M",1,,19,0
2018,115291123,101990959,0,,,"",,,,
2018,115288001,101994137,1,5,31,"F",1,,31,0
2018,115288019,101990980,0,,,"",,,,
2018,115288023,101996731,0,,,"",,,,
2018,115294984,101990990,1,5,13,"F",1,,13,0
2018,115291156,101994168,0,,,"",,,,
2018,115288053,101991015,1,5,9,"M",1,,9,0
2018,115288086,101991035,1,5,22,"F",1,,22,0
2018,115288103,101991061,2,5,19,"M",2,,19,0
2018,115288105,101991061,3,5,17,"F",1,,17,0
2018,115291210,101991061,1,5,35,"M",2,,35,0
2018,115295076,102001083,0,,,"",,,,
2018,115288155,101994230,0,,,"",,,,
2018,115291247,102001103,2,5,39,"F",1,,39,0
2018,115288162,102001103,1,5,37,"M",1,,37,0
2018,115288189,101994247,0,,,"",,,,
2018,115295126,101994269,0,,,"",,,,
2018,115288220,101994270,0,,,"",,,,
2018,115288249,101996858,1,5,26,"M",1,,26,0
2018,115288250,101996858,2,5,30,"M",2,,30,0
2018,115288303,102001228,1,5,60,"F",1,,60,0
2018,115291341,102001228,2,5,19,"M",1,,19,0
2018,115295188,101994319,1,5,13,"M",1,,13,0
2018,115295229,101996911,0,,,"",,,,
2018,115291404,102001328,0,,,"",,,,
2018,115291422,102001360,1,5,38,"M",1,,38,0
2018,115291431,102001377,3,5,17,"F",1,,17,0
2018,115295281,101996947,5,5,27,"M",1,,27,0
2018,115291441,102001388,1,5,35,"F",1,,35,0
2018,115288508,102001400,1,5,20,"M",1,,20,0
2018,115288526,101994443,1,5,15,"M",1,,15,0
2018,115291472,101996970,1,4,,"U",0,,,
2018,115289075,101994871,1,5,28,"M",1,,28,0
2018,115295845,102001860,1,5,40,"M",3,,40,0
2018,115289120,101997321,0,,,"",,,,
2018,115289130,102001878,2,5,28,"M",2,,28,0
2018,115295877,101997328,0,,,"",,,,
2018,115289159,102001897,0,,,"",,,,
2018,115291945,102001917,2,5,26,"M",1,,26,0
2018,115289183,102001936,5,4,,"M",2,,,
2018,115295923,102001936,3,4,,"M",2,,,
2018,115289182,102001936,4,4,,"M",2,,,
2018,115289198,101997369,2,5,72,"M",1,,72,0
2018,115291967,101997369,1,5,25,"M",1,,25,0
2018,115289199,101997369,3,5,59,"M",1,,59,0
2018,115295947,101994970,1,5,36,"M",1,,36,0
2018,115295952,102001956,1,5,35,"M",1,,35,0
2018,115295959,101994982,0,,,"",,,,
2018,115289247,101994988,0,,,"",,,,
2018,115295988,102002000,1,5,42,"M",1,,42,0
2018,115295990,102002000,2,5,33,"F",1,,33,0
2018,115292012,102002003,2,5,21,"M",1,,21,0
2018,115295993,102002003,1,5,20,"M",1,,20,0
