"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,109906773,100209264,1,4,,,,5,19,"F",1,2,"R",19,0
2018,109903090,100209282,1,4,,,,5,19,"F",1,1,"R",19,0
2018,109931732,100237967,1,4,,,,5,69,"F",1,2,"R",69,0
2018,109906883,100209366,1,1,,,,,,"",,,"",,
2018,109906864,100214619,1,8,,,,,,"",,,"",,
2018,109906937,100214705,1,4,,,,5,22,"F",1,3,"R",22,0
2018,109931735,100237972,1,4,,,,5,22,"F",1,2,"R",22,0
2018,109903271,100214716,1,4,,,,5,41,"M",1,1,"R",41,0
2018,109906965,100209441,1,8,,,,,,"",,,"",,
2018,109906971,100209447,1,4,,,,5,41,"F",1,2,"R",41,0
2018,109907023,100209488,1,8,,,,,,"",,,"",,
2018,109903360,100214793,1,4,,,,5,38,"F",1,2,"",38,0
2018,109903389,100209516,1,4,,,,4,,"M",1,2,"",,
2018,109903390,100209516,2,8,,,,,,"",,,"",,
2018,109907066,100214830,1,4,,,,5,55,"M",1,2,"N",55,0
2018,109907089,100209548,2,4,,,,5,20,"M",1,2,"R",20,0
2018,109907105,100209557,2,4,,,,5,17,"F",1,2,"R",17,0
2018,109903456,100214883,1,1,,,,,,"",,,"",,
2018,109903468,100214894,1,8,,,,,,"",,,"",,
2018,109934758,100237976,1,1,,,,,,"",,,"",,
2018,109931744,100234967,1,4,,,,5,58,"F",1,2,"R",58,0
2018,109931749,100237981,1,1,,,,,,"",,,"",,
2018,109934785,100237990,1,4,,,,5,26,"M",2,2,"R",26,0
2018,109934787,100237992,1,4,,,,5,18,"M",1,1,"R",18,0
2018,109931760,100237992,2,4,,,,5,15,"F",1,1,"R",15,0
2018,109931777,100238007,1,4,,,,5,60,"M",1,2,"N",60,0
2018,109931805,100238023,3,4,,,,5,21,"M",2,2,"U",21,0
2018,109934831,100238023,1,4,,,,5,28,"M",1,2,"R",28,0
2018,109931802,100238023,2,4,,,,5,37,"M",1,2,"R",37,0
2018,123163840,111727270,1,4,,,,5,38,"F",1,2,"R",38,0
2018,109934848,100238037,2,4,,,,5,16,"M",1,2,"R",16,0
2018,109934859,100238055,1,4,,,,5,36,"M",1,2,"R",36,0
2018,109931846,100238064,1,8,,,,,,"",,,"",,
2018,109934877,100238073,1,4,,,,5,15,"F",1,2,"R",15,0
2018,109931897,100238104,1,4,,,,5,13,"M",1,2,"R",13,0
2018,109931905,100235115,1,1,,,,,,"",,,"",,
2018,109931922,100235134,1,8,,,,,,"",,,"",,
2018,109934997,100238143,1,8,,,,,,"",,,"",,
2018,109935048,100238190,1,1,,,,,,"",,,"",,
2018,109932025,100235245,1,8,,,,,,"",,,"",,
2018,109932068,100235293,1,4,,,,5,22,"F",1,1,"R",22,0
2018,109932079,100238279,1,1,,,,,,"",,,"",,
2018,109935202,100238295,1,4,,,,5,22,"F",1,2,"R",22,0
2018,109932108,100235333,1,4,,,,5,44,"F",1,1,"R",44,0
2018,109935253,100238342,1,4,,,,5,18,"F",1,2,"R",18,0
2018,109932152,100238347,1,4,,,,5,26,"M",1,2,"R",26,0
2018,109935335,100238414,1,4,,,,5,17,"M",1,2,"",17,0
2018,109935362,100238436,1,1,,,,,,"",,,"",,
2018,109935374,100238445,1,4,,,,5,32,"M",1,2,"R",32,0
2018,109932478,100238664,1,4,,,,5,43,"F",1,2,"R",43,0
2018,109935449,100238524,1,8,,,,,,"",,,"",,
2018,109932460,100238644,1,4,,,,5,15,"F",1,2,"R",15,0
2018,109932465,100238653,1,4,,,,5,50,"M",1,1,"R",50,0
2018,109935487,100235561,1,4,,,,5,7,"F",1,2,"R",7,0
2018,109935599,100238683,1,8,,,,,,"",,,"",,
2018,109935711,100238768,1,4,,,,5,58,"M",1,2,"R",58,0
2018,109935724,100238775,1,8,,,,,,"",,,"",,
2018,109932587,100235775,1,1,,,,,,"",,,"",,
2018,109932596,100238789,1,4,,,,5,35,"M",1,2,"R",35,0
2018,109932652,100238841,2,4,,,,5,73,"M",0,2,"R",73,0
2018,109935795,100238841,1,4,,,,5,67,"F",1,2,"R",67,0
2018,109935805,100235836,1,4,,,,5,45,"F",1,2,"R",45,0
2018,109932686,100235858,1,1,,,,,,"",,,"",,
2018,109932698,100238878,2,8,,,,,,"",,,"",,
2018,109932708,100238886,1,4,,,,5,53,"M",1,2,"R",53,0
2018,109932720,100238894,1,4,,,,5,26,"M",3,2,"R",26,0
2018,109932734,100238905,2,8,,,,,,"",,,"",,
2018,109932733,100238905,1,4,,,,5,49,"M",1,1,"R",49,0
2018,109932737,100238907,1,4,,,,5,68,"F",1,1,"N",68,0
2018,109935881,100238917,1,4,,,,5,36,"F",1,1,"R",36,0
2018,109935889,100235915,1,4,,,,5,20,"F",3,2,"R",20,0
2018,109932867,100236002,1,1,,,,,,"",,,"",,
2018,109935905,100238943,1,1,,,,,,"",,,"",,
2018,109932777,100238953,1,4,,,,5,33,"F",1,2,"R",33,0
2018,109935927,100235950,1,1,,,,,,"",,,"",,
2018,109932808,100238988,1,8,,,,,,"",,,"",,
2018,109932818,100238997,1,4,,,,5,42,"M",1,2,"R",42,0
2018,109932967,100236112,1,4,,,,5,29,"F",1,3,"R",29,0
2018,109932993,100236139,1,4,,,,5,17,"M",1,2,"R",17,0
2018,109933030,100236171,1,4,,,,5,64,"M",1,2,"R",64,0
2018,109933063,100236203,1,8,,,,,,"",,,"",,
2018,109936235,100236223,1,8,,,,,,"",,,"",,
2018,109936247,100239228,1,1,,,,,,"",,,"",,
2018,109936276,100236257,1,4,,,,5,76,"F",1,2,"R",76,0
2018,109936297,100239278,1,4,,,,5,48,"F",1,2,"R",48,0
2018,109936302,100239282,1,4,,,,5,29,"M",1,2,"R",29,0
2018,109933154,100239303,1,8,,,,,,"",,,"",,
2018,109936353,100236322,1,8,,,,,,"",,,"",,
2018,109936378,100239356,1,4,,,,5,42,"M",1,2,"R",42,0
2018,109933271,100239419,1,4,,,,5,36,"F",1,2,"R",36,0
2018,109936463,100236412,1,1,,,,,,"",,,"",,
2018,109933330,100239471,1,8,,,,,,"",,,"",,
2018,109933337,100236459,1,4,,,,5,34,"M",1,2,"R",34,0
2018,109936989,100239936,1,4,,,,5,57,"M",1,2,"N",57,0
2018,109933365,100239501,1,4,,,,5,36,"F",1,2,"R",36,0
2018,109933447,100239579,4,4,,,,4,,"U",0,3,"U",,
2018,109933475,100239612,2,4,,,,5,29,"M",1,2,"R",29,0
2018,109933503,100236603,1,4,,,,5,40,"M",1,2,"R",40,0
2018,109933517,100239641,3,4,,,,5,45,"M",1,2,"N",45,0
2018,109936696,100239641,2,4,,,,5,34,"M",1,2,"N",34,0
2018,109933542,100239656,2,1,,,,,,"",,,"",,
2018,109933540,100239656,1,4,,,,5,45,"M",1,3,"R",45,0
2018,109933559,100239669,2,4,,,,5,87,"M",1,2,"N",87,0
2018,109936733,100239675,1,4,,,,5,30,"F",1,2,"R",30,0
2018,109933581,100239691,1,4,,,,5,47,"M",4,2,"R",47,0
2018,109936763,100239703,3,4,,,,5,52,"F",1,2,"R",52,0
2018,109936804,100236715,1,1,,,,,,"",,,"",,
2018,109933670,100236735,1,1,,,,,,"",,,"",,
2018,109933687,100239776,1,4,,,,5,29,"F",1,,"N",29,0
2018,109936854,100239797,4,4,,,,5,17,"M",1,2,"N",17,0
2018,109936852,100239797,1,4,,,,5,44,"M",1,2,"R",44,0
2018,109933761,100239836,1,4,,,,5,24,"F",2,2,"R",24,0
2018,109933773,100239854,3,4,,,,5,50,"F",1,2,"R",50,0
2018,109936924,100236826,2,4,,,,5,23,"M",1,3,"R",23,0
2018,109936928,100239866,2,4,,,,5,49,"M",1,2,"R",49,0
2018,109933819,100239892,2,4,,,,5,31,"M",1,,"N",31,0
2018,109933826,100239903,1,4,,,,5,57,"F",0,3,"N",57,0
2018,109933835,100239911,2,4,,,,5,30,"F",1,3,"N",30,0
2018,109933889,100236923,1,4,,,,5,67,"M",1,2,"R",67,0
2018,109933929,100239993,1,8,,,,,,"",,,"",,
2018,109937070,100240004,1,4,,,,5,28,"F",1,2,"R",28,0
2018,109937081,100236974,1,1,,,,,,"",,,"",,
2018,109937664,100240468,1,4,,,,5,51,"F",1,2,"R",51,0
2018,109937671,100237467,1,8,,,,,,"",,,"",,
2018,109937143,100240067,2,4,,,,5,26,"M",1,2,"",26,0
2018,109937142,100240067,1,4,,,,5,27,"M",1,2,"",27,0
2018,109937145,100240067,3,4,,,,5,41,"M",1,2,"",41,0
2018,109937180,100237060,1,8,,,,,,"",,,"",,
2018,109934077,100240143,1,4,,,,5,21,"F",2,2,"R",21,0
2018,109934085,100240151,1,4,,,,5,19,"F",1,2,"R",19,0
2018,109937266,100240159,1,8,,,,,,"",,,"",,
2018,109934159,100240194,1,4,,,,5,38,"F",1,2,"N",38,0
2018,109937339,100237191,1,4,,,,5,52,"F",1,2,"",52,0
2018,109934205,100240229,1,4,,,,5,24,"F",1,2,"",24,0
2018,109934208,100240239,1,4,,,,5,64,"M",1,,"",64,0
2018,109934215,100240244,1,4,,,,5,53,"F",1,2,"",53,0
2018,109934244,100240275,1,4,,,,5,18,"M",1,2,"R",18,0
2018,109934247,100240275,3,4,,,,5,19,"F",1,3,"R",19,0
2018,109934246,100240275,2,4,,,,5,18,"M",1,3,"R",18,0
2018,109934249,100240275,4,4,,,,5,18,"M",1,2,"R",18,0
2018,109934268,100240287,1,4,,,,5,45,"M",1,2,"R",45,0
2018,109934276,100237255,1,8,,,,,,"",,,"",,
2018,109934300,100240312,1,4,,,,5,26,"F",1,1,"R",26,0
2018,109937504,100240349,1,4,,,,5,53,"F",1,2,"R",53,0
2018,109934346,100237337,1,8,,,,,,"",,,"",,
2018,109934362,100240374,1,4,,,,5,51,"M",1,2,"N",51,0
2018,109937536,100240376,1,8,,,,,,"",,,"",,
2018,109934375,100240384,1,1,,,,,,"",,,"",,
2018,109937564,100237380,1,8,,,,,,"",,,"",,
2018,109934407,100240411,1,4,,,,5,66,"M",1,2,"R",66,0
2018,109934439,100240438,1,4,,,,5,11,"F",1,2,"R",11,0
2018,109934447,100240444,1,1,,,,,,"",,,"",,
2018,109937640,100237442,1,4,,,,5,27,"F",1,2,"R",27,0
2018,109937684,100240484,1,4,,,,5,18,"F",1,2,"R",18,0
2018,109937704,100237493,1,4,,,,5,29,"F",1,2,"R",29,0
2018,109934522,100237524,1,4,,,,5,37,"M",1,2,"R",37,0
2018,109934536,100240546,1,4,,,,5,18,"F",1,1,"R",18,0
2018,115124989,104759508,1,4,,,,5,28,"M",1,2,"R",28,0
2018,115120626,104763971,1,4,,,,5,49,"M",1,3,"R",49,0
2018,115125029,104759523,2,4,,,,5,28,"F",1,,"R",28,0
2018,115125024,104759523,1,4,,,,5,31,"M",1,2,"R",31,0
2018,115125032,104763992,1,4,,,,5,27,"F",1,2,"R",27,0
2018,124317364,112767789,1,4,,,,5,27,"F",1,2,"R",27,0
2018,124312073,112771850,1,4,,,,5,5,"F",1,2,"N",5,0
2018,124319367,112763883,1,4,,,,5,29,"M",1,2,"R",29,0
2018,127991240,116837721,1,8,,,,,,"",,,"",,
2018,124318868,112771521,1,4,,,,5,6,"F",1,1,"R",6,0
2018,124318980,112767552,1,4,,,,5,38,"F",1,2,"R",38,0
2018,124311883,112763645,1,4,,,,5,64,"F",1,,"R",64,0
2018,124317328,112767753,1,4,,,,5,73,"M",1,2,"R",73,0
2018,124317351,112771839,1,4,,,,5,60,"F",1,2,"R",60,0
2018,124312088,112767812,1,8,,,,,,"",,,"",,
2018,124317470,112771940,1,4,,,,5,37,"F",1,2,"R",37,0
2018,124312196,112771959,1,8,,,,,,"",,,"",,
2018,124282518,112762160,1,4,,,,5,55,"M",1,3,"R",55,0
2018,124315437,112762186,1,4,,,,5,46,"M",1,2,"N",46,0
2018,124282583,112762216,1,4,,,,5,24,"F",1,2,"R",24,0
2018,124310599,112766196,1,4,,,,5,60,"F",1,2,"R",60,0
2018,124282621,112766215,1,1,,,,,,"",,,"",,
2018,124310630,112766227,1,4,,,,5,15,"F",1,1,"R",15,0
2018,124282651,112766259,1,1,,,,,,"",,,"",,
2018,124317964,112766663,1,8,,,,,,"",,,"",,
2018,124320001,112772299,1,1,,,,,,"",,,"",,
2018,124328118,112772759,1,8,,,,,,"",,,"",,
2018,124282614,112760614,1,8,,,,,,"",,,"",,
2018,124315553,112766236,1,4,,,,5,78,"M",1,2,"N",78,0
2018,124315567,112760638,1,4,,,,5,19,"F",1,2,"R",19,0
2018,124310663,112762275,1,4,,,,5,64,"F",1,2,"R",64,0
2018,124328081,112764978,1,8,,,,,,"",,,"",,
2018,124323505,112765013,1,8,,,,,,"",,,"",,
2018,124319094,112763635,1,4,,,,5,73,"F",1,2,"R",73,0
2018,124319242,112771787,1,4,,,,5,16,"F",1,2,"R",16,0
2018,124319121,112763656,1,4,,,,5,15,"F",1,2,"R",15,0
2018,124312020,112763798,1,4,,,,5,36,"M",1,2,"R",36,0
2018,124319283,112763812,1,4,,,,5,44,"M",1,2,"N",44,0
2018,124317388,112771855,1,7,,,,,,"",,,"",,
2018,124282607,112766204,1,4,,,,5,59,"F",1,,"R",59,0
2018,127998178,116828564,1,4,,,,5,17,"M",1,2,"R",17,0
2018,124315447,112766138,1,4,,,,5,20,"F",1,1,"R",20,0
2018,127991232,116837710,1,1,,,,,,"",,,"",,
2018,127987466,116824918,1,4,,,,5,15,"F",1,1,"R",15,0
2018,127980933,116824946,1,1,,,,,,"",,,"",,
2018,127981127,116825142,1,1,,,,,,"",,,"",,
2018,127981164,116825179,1,4,,,,5,33,"F",1,1,"N",33,0
2018,127994800,116832016,1,4,,,,5,30,"M",1,2,"R",30,0
2018,127980774,116826494,1,4,,,,5,33,"M",1,2,"R",33,0
2018,127980821,116826545,2,4,,,,5,21,"F",1,2,"R",21,0
2018,127987387,116826545,1,4,,,,5,39,"F",1,2,"R",39,0
2018,127980828,116826545,8,4,,,,5,48,"M",1,2,"R",48,0
2018,127987394,116826545,3,4,,,,5,21,"M",1,1,"R",21,0
2018,127972808,116826545,5,4,,,,5,21,"F",1,1,"R",21,0
2018,127972804,116826545,4,4,,,,5,31,"F",1,2,"R",31,0
2018,127972810,116826545,6,4,,,,5,22,"F",1,2,"R",22,0
2018,127988825,116810578,1,4,,,,5,15,"F",1,2,"N",15,0
2018,127990191,116831679,2,3,,,,,,"",,,"",,
2018,127990567,116837153,1,2,,,,,,"",,,"",,
2018,132452884,120785168,1,1,,,,,,"",,,"",,
2018,132463162,120785184,3,2,,,,,,"",,,"",,
2018,127987359,116824834,1,1,,,,,,"",,,"",,
2018,127980816,116824854,1,8,,,,,,"",,,"",,
2018,127987574,116825011,1,4,,,,5,39,"F",1,2,"R",39,0
2018,127987618,116825050,1,4,,,,5,27,"F",1,1,"R",27,0
2018,127987686,116825101,1,4,,,,5,60,"M",1,1,"N",60,0
2018,127981099,116809892,1,4,,,,5,30,"M",1,2,"R",30,0
2018,127987705,116826766,1,1,,,,,,"",,,"",,
2018,127991255,116837732,1,4,,,,5,22,"M",1,2,"R",22,0
2018,127995071,116832262,1,8,,,,,,"",,,"",,
2018,127995100,116832283,1,4,,,,5,22,"F",1,1,"U",22,0
2018,127987723,116809909,1,1,,,,,,"",,,"",,
2018,127999015,116829322,1,1,,,,,,"",,,"",,
2018,127999092,116829399,1,4,,,,5,15,"F",1,2,"R",15,0
2018,127990097,116836751,1,4,,,,5,44,"M",1,2,"N",44,0
2018,127991206,116829037,1,4,,,,5,21,"M",1,2,"R",21,0
2018,127995053,116832240,1,4,,,,5,16,"F",1,1,"",16,0
2018,127991620,116829315,1,8,,,,,,"",,,"",,
2018,127991725,116838116,1,4,,,,5,27,"M",1,2,"N",27,0
2018,127988081,116809941,1,4,,,,5,43,"M",1,2,"R",43,0
2018,127988120,116809972,1,1,,,,,,"",,,"",,
2018,127995089,116832274,1,8,,,,,,"",,,"",,
2018,127972771,116826507,1,4,,,,5,39,"F",1,2,"N",39,0
2018,127980809,116826523,1,1,,,,,,"",,,"",,
2018,127980936,116824953,1,1,,,,,,"",,,"",,
2018,127980939,116824953,2,2,,,,,,"",,,"",,
2018,127987969,116825067,1,4,,,,5,15,"M",1,2,"R",15,0
2018,127987641,116825069,2,4,,,,5,24,"M",1,2,"R",24,0
2018,127981047,116825069,1,4,,,,5,21,"M",1,2,"R",21,0
2018,127972832,116809739,1,4,,,,5,29,"M",1,1,"R",29,0
2018,127987604,116825034,1,4,,,,5,20,"M",1,2,"R",20,0
2018,127987960,116825054,1,4,,,,5,47,"F",1,2,"R",47,0
2018,127987670,116825089,1,4,,,,5,23,"F",1,2,"R",23,0
2018,127987672,116825089,2,4,,,,5,44,"F",3,2,"R",44,0
2018,127988019,116826757,1,1,,,,,,"",,,"",,
2018,127981087,116825096,1,1,,,,,,"",,,"",,
2018,127987735,116826792,1,4,,,,5,33,"F",1,2,"R",33,0
2018,127993884,116831181,1,1,,,,,,"",,,"",,
2018,127990450,116837044,1,1,,,,,,"",,,"",,
2018,127998673,116829032,1,4,,,,5,19,"F",1,2,"R",19,0
2018,127989834,116836501,1,4,,,,5,54,"F",1,2,"R",54,0
2018,127994909,116832105,1,4,,,,5,40,"F",1,2,"R",35,45
2018,127998784,116832109,1,4,,,,5,64,"F",1,3,"U",64,0
2018,127991327,116832109,2,4,,,,5,62,"F",1,3,"R",62,0
2018,127987913,116825010,2,4,,,,5,21,"F",1,2,"R",21,0
2018,127987576,116825010,3,4,,,,5,30,"M",1,2,"R",30,0
2018,127980997,116825010,4,4,,,,5,34,"F",1,2,"R",34,0
2018,127987912,116825010,1,4,,,,5,35,"M",1,2,"R",35,0
2018,127994799,116832015,1,8,,,,,,"",,,"",,
2018,127991473,116837921,3,4,,,,5,25,"F",1,2,"",25,0
2018,127998908,116837921,1,4,,,,5,30,"M",1,1,"",30,0
2018,127998909,116837921,2,4,,,,5,26,"M",1,2,"",26,0
2018,127982049,116810559,2,4,,,,5,59,"M",1,2,"R",59,0
2018,127982052,116810559,3,4,,,,5,62,"M",1,2,"R",62,0
2018,127987742,116825146,2,1,,,,,,"",,,"",,
2018,127987741,116825146,1,1,,,,,,"",,,"",,
2018,127981155,116826812,1,1,,,,,,"",,,"",,
2018,127972868,116809765,3,4,,,,5,34,"F",1,2,"R",34,0
2018,127980907,116809765,1,4,,,,5,27,"F",1,1,"R",27,0
2018,127987463,116809765,2,4,,,,5,49,"F",1,1,"R",49,0
2018,127991775,116832406,1,1,,,,,,"",,,"",,
2018,132452764,120785075,1,1,,,,,,"",,,"",,
2018,132452770,120785081,1,8,,,,,,"",,,"",,
2018,132468420,120776679,1,4,,,,5,14,"F",1,1,"R",14,0
2018,132468423,120776679,2,4,,,,5,14,"F",1,1,"R",14,0
2018,132452809,120785114,1,4,,,,5,26,"F",1,2,"R",26,0
2018,127988059,116809917,1,4,,,,5,20,"M",1,2,"R",20,0
2018,127987791,116825195,1,4,,,,5,56,"M",1,2,"R",56,0
2018,127990820,116837376,1,1,,,,,,"",,,"",,
2018,127995203,116832368,1,4,,,,5,21,"F",1,2,"N",21,0
2018,127995204,116832368,6,4,,,,5,53,"M",1,2,"N",53,0
2018,127980870,116809746,2,4,,,,5,19,"F",1,2,"R",19,0
2018,127980869,116809746,1,4,,,,5,76,"F",1,2,"R",76,0
2018,127980945,116824957,1,4,,,,5,53,"M",1,2,"N",53,0
2018,127987905,116809798,1,1,,,,,,"",,,"",,
2018,127987911,116809805,1,8,,,,,,"",,,"",,
2018,127981024,116809835,2,4,,,,5,24,"M",1,1,"R",24,0
2018,127981023,116809835,1,4,,,,5,30,"F",1,1,"R",30,0
2018,127987976,116809859,2,4,,,,5,15,"M",1,1,"R",15,0
2018,127987650,116809859,1,4,,,,5,16,"M",1,1,"R",16,0
2018,127987657,116809868,1,4,,,,5,50,"M",3,2,"U",50,0
2018,127987681,116809878,1,4,,,,5,71,"M",1,2,"R",71,0
2018,127987682,116809878,2,4,,,,5,63,"F",1,2,"R",63,0
2018,127988073,116809932,1,4,,,,5,47,"M",1,2,"R",47,0
2018,127987750,116825154,1,1,,,,,,"",,,"",,
2018,129954740,118622672,1,4,,,,5,41,"F",1,2,"R",41,0
2018,127990812,116831882,1,2,,,,,,"",,,"",,
2018,127991207,116837687,1,1,,,,,,"",,,"",,
2018,127994854,116837736,1,1,,,,,,"",,,"",,
2018,127987617,116809837,1,4,,,,5,52,"M",1,2,"N",52,0
2018,127988025,116826761,1,2,,,,,,"",,,"",,
2018,127995070,116832260,1,8,,,,,,"",,,"",,
2018,127991660,116838067,1,1,,,,,,"",,,"",,
2018,127991731,116838119,3,4,,,,5,11,"M",1,1,"N",11,0
2018,127999081,116838119,2,4,,,,5,8,"M",1,1,"N",8,0
2018,127999073,116838119,1,4,,,,5,9,"F",1,1,"N",9,0
2018,127991751,116838136,1,4,,,,5,42,"M",1,1,"R",42,0
2018,127990915,116837444,1,1,,,,,,"",,,"",,
2018,127998783,116829131,1,4,,,,5,30,"F",1,3,"R",25,35
2018,127999022,116829328,2,4,,,,5,22,"M",1,2,"R",22,0
2018,127991647,116838058,1,8,,,,,,"",,,"",,
2018,127991723,116838115,1,4,,,,5,38,"F",1,1,"N",38,0
2018,127987411,116824875,1,4,,,,5,43,"M",1,2,"N",43,0
2018,127998676,116832014,1,4,,,,5,59,"F",1,2,"R",59,0
2018,131244030,119703558,1,3,,,,,,"",,,"",,
2018,127991618,116838037,1,4,,,,5,62,"F",1,2,"R",62,0
2018,127991616,116829311,1,1,,,,,,"",,,"",,
2018,127980787,116809702,2,4,,,,5,37,"M",1,2,"R",37,0
2018,127987366,116809702,1,1,,,,,,"",,,"",,
2018,127972780,116809704,2,4,,,,5,26,"F",1,2,"R",26,0
2018,127972779,116809704,1,4,,,,5,24,"M",1,2,"R",24,0
2018,127988856,116810600,1,4,,,,5,32,"M",1,2,"R",32,0
2018,131244028,119703556,2,4,,,,5,53,"M",1,2,"R",53,0
2018,131244026,119703556,1,4,,,,5,29,"M",1,2,"R",29,0
2018,131244071,119703596,1,1,,,,,,"",,,"",,
2018,127990170,116836809,1,1,,,,,,"",,,"",,
2018,127990458,116837053,1,8,,,,,,"",,,"",,
2018,127990521,116837110,1,4,,,,5,63,"F",1,2,"N",63,0
2018,127994585,116837226,3,1,,,,,,"",,,"",,
2018,127990642,116837226,2,4,,,,5,54,"M",1,2,"R",54,0
2018,127998640,116837633,1,1,,,,,,"",,,"",,
2018,127998683,116832018,1,4,,,,5,58,"F",1,2,"R",58,0
2018,127998697,116837712,1,4,,,,5,68,"F",1,2,"N",68,0
2018,127990268,116831700,1,4,,,,5,49,"F",1,2,"R",49,0
2018,127998248,116831700,2,4,,,,5,71,"F",1,2,"R",71,0
2018,127990524,116837111,1,4,,,,5,35,"M",1,2,"R",35,0
2018,127994825,116832034,1,8,,,,,,"",,,"",,
2018,127991444,116837904,1,4,,,,5,36,"F",0,2,"R",36,0
2018,127995199,116829316,1,4,,,,5,46,"F",1,2,"R",46,0
2018,127991635,116838048,1,4,,,,5,20,"F",1,2,"N",20,0
2018,127999085,116838121,2,4,,,,5,80,"M",1,2,"R",80,0
2018,127991735,116838121,1,4,,,,5,80,"F",1,2,"R",80,0
2018,127999014,116838040,1,8,,,,,,"",,,"",,
2018,127995209,116829334,1,8,,,,,,"",,,"",,
2018,127995223,116829394,1,4,,,,5,67,"F",1,2,"R",67,0
2018,127991772,116838156,1,4,,,,5,55,"F",1,3,"N",55,0
2018,127991776,116829418,1,1,,,,,,"",,,"",,
2018,127992835,116839091,1,4,,,,5,66,"M",1,3,"R",66,0
2018,127987422,116824889,1,4,,,,5,40,"M",1,2,"R",40,0
2018,127989192,116810906,1,5,6,11,,5,21,"M",1,2,"R",21,0
2018,127972766,116809695,1,4,,,,5,63,"M",1,2,"R",63,0
2018,127987349,116809696,1,4,,,,5,24,"M",1,2,"N",24,0
2018,127972772,116809699,1,1,,,,,,"",,,"",,
2018,127987409,116824873,1,4,,,,5,71,"M",1,2,"R",71,0
2018,127972841,116809745,1,4,,,,5,13,"M",1,2,"R",13,0
2018,127972870,116824920,1,4,,,,5,49,"M",1,1,"R",49,0
2018,127972880,116809774,1,4,,,,5,25,"F",1,1,"R",25,0
2018,127980970,116809791,1,4,,,,5,69,"M",1,2,"R",69,0
2018,127987613,116825048,1,4,,,,5,38,"M",1,1,"R",38,0
2018,127981056,116826720,1,4,,,,5,37,"F",1,2,"N",37,0
2018,127987658,116825081,1,4,,,,5,44,"F",1,2,"R",44,0
2018,127987985,116809872,1,1,,,,,,"",,,"",,
2018,127988000,116809880,1,1,,,,,,"",,,"",,
2018,127988023,116809891,1,1,,,,,,"",,,"",,
2018,127987717,116826777,1,4,,,,5,65,"F",1,2,"R",65,0
2018,127988091,116809953,1,1,,,,,,"",,,"",,
2018,127987360,116826502,1,1,,,,,,"",,,"",,
2018,127980808,116826522,1,4,,,,5,35,"F",1,2,"R",35,0
2018,127980903,116824913,1,4,,,,5,41,"F",1,2,"R",41,0
2018,127980969,116826652,1,1,,,,,,"",,,"",,
2018,127987640,116809853,1,1,,,,,,"",,,"",,
2018,127987771,116825173,1,4,,,,5,37,"F",1,2,"R",37,0
2018,127989175,116810899,1,4,,,,5,57,"M",1,2,"N",57,0
2018,127990154,116828572,1,1,,,,,,"",,,"",,
2018,127991453,116837910,2,4,,,,5,26,"M",1,2,"",26,0
2018,127991451,116837910,1,4,,,,5,14,"M",3,2,"",14,0
2018,127999049,116829359,1,1,,,,,,"",,,"",,
2018,127972847,116809752,1,4,,,,5,38,"F",1,1,"R",38,0
2018,127980797,116826515,1,4,,,,5,37,"F",1,2,"R",37,0
2018,127980966,116824983,1,4,,,,5,24,"M",1,1,"R",24,0
2018,127987940,116809830,1,4,,,,5,7,"F",1,2,"R",7,0
2018,127987716,116825126,1,1,,,,,,"",,,"",,
2018,127987782,116826825,1,1,,,,,,"",,,"",,
2018,127990286,116831703,1,4,,,,5,54,"M",1,2,"R",54,0
2018,127994493,116831723,1,4,,,,5,81,"M",1,2,"R",81,0
2018,127998641,116837636,1,1,,,,,,"",,,"",,
2018,127980777,116826498,1,4,,,,5,58,"F",1,2,"R",58,0
2018,127980778,116826498,2,4,,,,5,57,"M",1,2,"R",57,0
2018,127987357,116824832,3,2,,,,,,"",,,"",,
2018,127987355,116824832,1,4,,,,5,72,"M",1,2,"R",72,0
2018,127987356,116824832,2,2,,,,,,"",,,"",,
2018,127980937,116826633,2,4,,,,5,37,"F",3,2,"R",37,0
2018,127972882,116826633,1,4,,,,5,31,"M",1,1,"R",31,0
2018,127980824,116824862,1,4,,,,5,9,"F",2,2,"N",9,0
2018,127987451,116824911,5,2,,,,,,"",,,"",,
2018,127972855,116824911,6,2,,,,,,"",,,"",,
2018,127987449,116824911,3,2,,,,,,"",,,"",,
2018,127987450,116824911,4,2,,,,,,"",,,"",,
2018,127987454,116824911,8,2,,,,,,"",,,"",,
2018,127972851,116824911,1,2,,,,,,"",,,"",,
2018,127972856,116824911,7,2,,,,,,"",,,"",,
2018,127972852,116824911,2,2,,,,,,"",,,"",,
2018,127998675,116837683,1,1,,,,,,"",,,"",,
2018,127991626,116829319,1,8,,,,,,"",,,"",,
2018,127988792,116810549,3,4,,,,5,79,"M",1,2,"R",79,0
2018,127988791,116810549,1,4,,,,5,30,"M",1,2,"N",30,0
2018,127988794,116810549,4,8,,,,,,"",,,"",,
2018,127990135,116828563,1,4,,,,5,40,"M",1,2,"R",40,0
